 67, 39, 39, 26, 25, 23, 90, 40, 81, 34, 66,  0
 59, 27, 41,  3, 20, 28, 85, 30, 98, 48, 55,  0
 61, 25, 39,  3, 21, 28, 86, 30,102, 48, 55,  0
 75, 17, 47,  3, 20, 32, 94, 29, 86, 44, 73,  0
 50, 62, 39, 14, 22, 54,117, 33,108, 42, 66,  0
 50, 64, 38, 14, 24, 54,118, 33,104, 42, 66,  0
 65, 18, 53, 17, 24, 27, 84, 38,126, 37, 66,  0
 71, 18, 47,  3, 22, 26, 98, 22,124, 31,136,  0
 59, 28, 44,  1, 24, 33, 69, 21,122, 51,110,  0
 50, 13, 50,  1, 20, 17, 44, 19,118, 34,107,  0
 54, 17, 53,  1, 15, 33, 59, 19,116, 18,107,  0
 63, 20, 90,  1, 58, 32, 74, 28, 65, 22, 40,  0
 65, 28, 53,  2, 12, 24,108, 18, 81, 42,110,  0
 71, 22, 52, 44, 14, 31,121, 44, 73, 40, 59,  0
 46, 18, 39, 46, 16, 43, 82, 49,114, 20, 33,  0
 46, 18, 39, 46, 16, 43, 82, 49,114, 20, 33,  0
 59, 50, 23, 15, 14, 21, 42, 29, 77, 22, 81,  0
 59, 50, 23, 15, 14, 21, 42, 29, 77, 22, 81,  0
 75, 20, 55,  2, 12, 38, 61, 26,126, 17, 70,  0
 63, 23, 36, 16, 35, 25, 68, 39, 61, 34, 22,  0
 67, 66, 10,  1, 11, 14, 85, 19, 59, 17, 92,  0
 71, 27, 41,  3, 12, 26, 68, 27, 85, 34, 85,  0
 50, 45,  4,  2, 23, 24, 66, 30, 98, 45, 40,  0
 54, 30, 36, 22, 13, 23, 69, 15, 98, 38,169,  0
 61, 28, 19,  2, 13, 70, 98, 24, 83, 28, 66,  0
 61, 25, 47,  5, 15, 25, 52, 26,120, 60, 99,  0
 61, 25, 47,  5, 15, 25, 52, 26,120, 60, 99,  0
 75, 27, 44, 37, 17, 17, 58, 44, 81, 18, 55,  0
 75, 27, 44, 37, 17, 17, 58, 44, 81, 18, 55,  0
 50, 32, 66, 28, 19, 41,139, 41, 75, 41, 36,  0
 63, 37, 35, 15, 22, 43,136, 42,118, 54, 55,  0
 46, 32, 43, 16, 22, 26,114, 45,191, 70, 73,  0
101, 25, 70,  1, 19,  7, 38, 34, 45, 38, 40,  0
 69, 17, 55,  3, 14, 26, 47, 13,106, 21,173,  0
 67, 40, 52,  2, 13, 16, 37, 20,116, 61,147,  0
 75, 17, 46, 32, 23, 22, 56, 44, 43, 48, 48,  0
 61, 78, 43, 18, 21, 17, 58, 38,108, 21, 36,  0
 63, 23, 47,  3, 18, 29, 63, 28,132, 78, 96,  0
 69, 20, 52, 60, 17, 44, 94, 55, 96, 54, 44,  0
 69, 44, 30, 21, 22, 40, 92, 36, 88, 28, 73,  0
 73, 23, 46, 29, 16, 36,118, 46,120, 34, 55,  0
 69, 59, 93, 43, 15, 46, 87, 50, 77, 32, 25,  0
 69, 59, 93, 43, 15, 46, 87, 50, 77, 32, 25,  0
 69, 61, 95, 43, 14, 45, 85, 51, 79, 34, 25,  0
 69, 61, 95, 43, 14, 45, 85, 51, 79, 34, 25,  0
 71, 52, 96, 40, 14, 47, 88, 50, 73, 31, 25,  0
 71, 52, 96, 40, 14, 47, 88, 50, 73, 31, 25,  0
 63, 28, 47, 49, 17, 60,115, 49, 98, 37, 62,  0
 48, 32, 66, 26, 16, 56,139, 42, 79, 35, 36,  0
 65, 27, 50,  4, 11, 40, 76, 14,106, 25,169,  0
 65, 22, 50,  4, 10, 41, 76, 13,104, 27,169,  0
 77, 15, 49,  4, 13, 44, 83, 22, 96, 31,129,  0
 69, 30, 44, 46, 14, 54,137, 48, 63, 28, 44,  0
 46, 44,101, 59, 15, 22, 92, 53, 83, 40, 29,  0
 46, 44,101, 59, 15, 22, 92, 53, 83, 40, 29,  0
101, 31, 55,  2, 10, 12, 43, 20, 45, 20,125,  0
126, 47, 70, 38, 12,  2, 45, 41, 33, 11, 77,  0
 75, 28, 56, 50, 21, 45,109, 51, 55, 31, 40,  0
 75, 28, 56, 50, 21, 45,109, 51, 55, 31, 40,  0
 69,  6, 49, 35, 19, 55, 91, 44,134, 27, 51,  0
 69,  6, 49, 35, 19, 55, 91, 44,134, 27, 51,  0
 46, 22, 36, 44, 17, 47, 92, 48,122, 24, 51,  0
 77, 38, 61, 71, 21, 38, 96, 63, 53, 34, 36,  0
 73,  8, 49, 53, 17, 29, 60, 50, 94, 18, 44,  0
 69, 25, 53, 62, 13, 52, 96, 58, 86, 53, 40,  0
 69, 25, 53, 62, 13, 52, 96, 58, 86, 53, 40,  0
 65, 42, 43,  2, 17, 31,106, 27,108, 54, 85,  0
 56, 15, 82, 30, 30, 55, 92, 43, 33, 24, 29,  0
 71, 32, 70, 70, 18, 38,146, 63, 63, 42, 33,  0
 71, 39, 76, 49, 19, 59,111, 54, 57, 35, 44,  0
 71, 39, 76, 49, 19, 59,111, 54, 57, 35, 44,  0
 61, 56, 52, 33, 16, 24, 84, 47, 98, 41, 40,  0
 61, 56, 52, 33, 16, 24, 84, 47, 98, 41, 40,  0
 35, 68,  0,  3, 23,  6, 56, 33,179, 25, 62,  0
 46, 39, 36, 10, 13, 21, 80, 21,116, 31,121,  0
 67, 10, 61,  4, 11, 13, 46, 19, 92, 28,140,  0
 73, 40, 73, 49, 21, 49,111, 54, 63, 40, 44,  0
 44, 47,  6, 19, 15, 17, 47, 30, 98, 41, 81,  0
 84, 27, 49, 45, 19, 36, 77, 55, 57, 45, 29,  0
 75, 13, 47, 24, 21, 26, 73, 39,112, 17, 62,  0
 65, 18, 43, 17, 20, 11, 82, 39,112, 20, 40,  0
 54,  8, 72,  3, 35, 34, 89, 27, 96, 20, 66,  0
 61, 18, 55,  1,  7, 54, 80, 20,108, 37,110,  0
 75, 52, 35, 25, 10, 24, 70, 33, 83, 28, 92,  0
 56, 27, 49, 27, 12, 41,115, 42,144, 45, 62,  0
 56, 27, 49, 27, 12, 41,115, 42,144, 45, 62,  0
 48, 37, 86,  8, 14, 40,101, 26,114, 50,107,  0
 48, 37, 86,  8, 15, 39,104, 26,116, 50,107,  0
 40, 30, 38, 38,  4,  5, 29, 33,132, 21, 96,  0
 56, 58, 61, 48, 12, 51,138, 53,100, 50, 36,  0
 59, 27, 41, 59, 11, 39,106, 54,102, 41, 44,  0
 63, 32, 33, 29, 10, 47,115, 44, 92, 42, 33,  0
 61, 32, 47, 59, 11, 38,101, 53,106, 48, 59,  0
 92, 25, 61,  2,  7, 30, 67, 24, 79, 22, 99,  0
 69, 49,102, 38, 15, 42, 87, 51, 86, 31, 25,  0
 69, 49,102, 38, 15, 42, 87, 51, 86, 31, 25,  0
 63, 18, 55,  5, 11, 25, 52, 22, 85, 45,103,  0
 90, 34, 59,  5,  8, 15, 42, 25,100, 42,140,  0
 52, 39, 52,  6, 15, 16, 41, 27,114, 30, 81,  0
 86, 22, 61,  2, 12, 32, 59, 24, 96, 45,103,  0
 99, 22, 62, 14, 11, 20, 54, 37, 90, 44, 62,  0
 90, 20, 61,  5, 11, 15, 47, 24, 79, 45,118,  0
 52, 29, 56,  1, 13, 31, 63, 16, 55, 24,107,  0
 37, 13, 41,  3, 14, 46, 95, 23,110, 21, 77,  0
 54, 87, 21, 17, 20, 12, 53, 39,130, 20, 36,  0
 52, 44, 50, 15, 10, 15, 43, 22,130, 51,147,  0
 65, 28, 46, 13, 19, 19, 64, 33, 53, 22, 51,  0
 65, 28, 46, 13, 19, 19, 64, 33, 53, 22, 51,  0
 86, 23, 58, 28, 14, 39, 85, 30, 79, 14,129,  0
 80, 17, 70, 37, 19, 50, 75, 47, 83, 30, 70,  0
 71, 17, 62,  2, 16, 35, 53, 23, 83, 32, 88,  0
 92, 25, 61, 26, 16,  9, 41, 46, 67, 88, 62,  0
 75, 27, 64, 52, 24, 41,112, 53, 33, 28, 33,  0
 75, 27, 64, 52, 24, 41,112, 53, 33, 28, 33,  0
 75, 27, 64, 52, 24, 41,112, 53, 33, 28, 33,  0
 48, 40, 36,  3, 11, 32, 69, 13,112, 28,162,  0
 48, 40, 36,  3, 11, 32, 69, 13,112, 28,162,  0
 29, 61,  6,  3, 11, 37, 66, 11,126, 15,151,  0
 29, 61,  6,  3, 11, 37, 66, 11,126, 15,151,  0
 54, 23, 86, 54, 19, 23, 89, 53, 51, 25, 40,  0
 52, 47, 46, 16, 16, 11, 46, 29,110, 24, 96,  0
 61, 27, 53, 48, 17, 55,116, 48, 85, 40, 55,  0
 67, 25, 55, 48, 17, 62,100, 49, 86, 38, 66,  0
 96, 32, 70, 31, 16, 33,112, 50, 83, 53, 59,  0
 61, 64, 27,  7, 10, 21, 54, 12, 71, 31,169,  0
 77, 35, 47, 32, 19, 16, 85, 47, 71, 45, 48,  0
126, 57, 73, 36, 10,  3, 61, 42, 29, 10, 73,  0
 69, 37, 70,  3, 24, 24, 74, 17, 79, 45,173,  0
 86, 18, 69,  3, 15, 14, 52, 22, 81, 24,110,  0
 80, 68, 56,  0, 11,  2, 55, 15, 61, 24,125,  0
 52, 23, 66, 15, 12, 26, 72, 23,124, 15,129,  0
 77, 32, 47, 66, 17, 28, 98, 58, 73, 60, 81,  0
 65, 25, 61, 26, 13, 43, 85, 27, 77,  7,125,  0
 71, 40, 72, 17, 14, 15, 34, 19, 61, 27,169,  0
 44, 25, 46, 48, 19, 49, 96, 49,110, 24, 51,  0
 46,100, 10,  2, 21,  7, 59, 29, 77, 18, 25,  0
 54, 28, 49, 19, 16, 35, 99, 38, 92, 65, 44,  0
 54, 42, 47, 19, 16, 36, 98, 39, 92, 63, 48,  0
 69, 44, 23,  2, 18, 53,103, 31, 73, 30, 44,  0
 63, 34, 61, 83, 16, 41, 94, 68, 41, 40, 25,  0
 63, 34, 61, 83, 16, 41, 94, 68, 41, 40, 25,  0
 65, 32, 61, 52, 17, 55,129, 53, 90, 51, 59,  0
 63, 30, 86, 44, 14, 55,129, 48, 59, 58, 48,  0
 63, 35, 86, 44, 14, 57,131, 49, 59, 58, 48,  0
 61, 27, 62, 34, 13, 42, 94, 40, 79, 55, 70,  0
 44, 37, 35, 14, 12, 36, 66, 26, 85, 40,110,  0
 63, 76, 53, 12, 10, 22, 60, 17,106, 50,173,  0
 56, 34, 43, 30, 16, 46,119, 44, 73, 45, 33,  0
 59, 34, 43, 30, 18, 47,120, 44, 73, 47, 33,  0
 63, 34, 55, 28, 15, 23, 68, 27, 59, 21,125,  0
 59, 11, 52, 17, 19, 29, 69, 34,126, 28, 59,  0
 54, 35, 67, 11, 80, 65,102, 34, 59, 27, 40,  0
 54, 37, 69, 11, 79, 66,102, 34, 59, 24, 40,  0
 54, 35, 67, 11, 79, 65,103, 34, 57, 22, 40,  0
 63, 30, 36, 28, 18, 46,122, 44, 81, 35, 33,  0
 63, 30, 36, 28, 18, 46,122, 44, 81, 35, 33,  0
 69, 40, 36, 48, 17, 45,116, 53, 75, 38, 29,  0
 69, 40, 36, 48, 17, 45,116, 53, 75, 38, 29,  0
 63, 32, 39, 60, 16, 47,111, 55, 85, 40, 48,  0
 65, 78, 49, 49, 17, 46,135, 50, 94, 40, 59,  0
 63, 30, 52, 52, 10, 33, 75, 38,120, 44,147,  0
 42, 34, 53,  6, 18, 30, 63, 26,110, 40, 81,  0
 54, 22, 76, 43, 13, 38, 86, 49, 85, 30, 29,  0
 67, 13, 49, 30, 15, 32, 70, 42, 96, 17, 44,  0
 67, 13, 49, 30, 15, 32, 70, 42, 96, 17, 44,  0
134, 61,135, 21, 16, 16, 69, 47, 53, 41, 70,  0
 63, 83, 44,  6, 13, 12, 41, 32,118, 74, 81,  0
 48, 54, 47,  1, 16, 19, 96, 28, 98, 78, 55,  0
 37, 28, 38, 35,  9,  9, 36, 33,116, 17, 92,  0
 63, 17, 58,  3, 12, 30, 61, 23,118, 53,118,  0
 61,  8, 44, 18, 17, 26, 68, 35,142, 21, 62,  0
 50, 28, 38,  3,  8, 30, 58, 20,114, 31,114,  0
 50, 28, 38,  3,  8, 30, 58, 20,114, 31,114,  0
 42, 30, 36, 33, 14, 47, 85, 44,116, 22, 51,  0
 42, 30, 36, 33, 14, 47, 85, 44,116, 22, 51,  0
 77, 32, 55, 25, 11, 38, 92, 33, 61, 15,110,  0
 77, 32, 55, 25, 11, 38, 92, 33, 61, 15,110,  0
 40, 34, 36, 66, 14, 52, 94, 57,116, 31, 51,  0
 77, 25, 55, 25, 11, 37, 91, 32, 63, 14,110,  0
 71,102, 32, 34, 25, 28, 97, 49, 55, 47, 40,  0
 56, 18, 46,  0, 14, 28, 81, 31,138, 24, 40,  0
 52, 70, 33,  4, 15, 26, 78, 28,132, 45, 88,  0
 69, 27, 62, 67, 15, 33, 81, 62,118, 24, 25,  0
 69, 27, 62, 67, 15, 33, 81, 62,118, 24, 25,  0
 54, 15, 49,  7, 16, 35,113, 32,154, 40, 62,  0
 54, 15, 49,  7, 16, 35,113, 32,154, 40, 62,  0
 69, 28, 49, 37, 13, 57,156, 48, 88, 42, 40,  0
 63, 95, 12, 35, 22, 22, 79, 49,128, 34, 33,  0
 94, 34, 61, 28, 13, 32,110, 51,122, 41, 59,  0
 92, 32, 59, 28, 12, 42,118, 51,116, 41, 55,  0
 71, 25, 58, 53, 20, 47,110, 53, 73, 31, 36,  0
 71, 25, 58, 53, 20, 47,110, 53, 73, 31, 36,  0
 71, 25, 58, 53, 20, 47,110, 53, 73, 31, 36,  0
 71, 25, 58, 53, 20, 47,110, 53, 73, 31, 36,  0
 63, 74, 49, 49, 14, 46,126, 49,108, 40, 59,  0
 67, 30, 90,  3, 11, 34, 66, 23,122, 27,114,  0
 50, 28, 32, 58, 12, 23, 89, 54,150, 60, 59,  0
 73, 40, 35, 51, 17, 42,112, 55, 94, 34, 25,  0
 82, 39, 39, 28,  9, 19, 49, 35, 81, 40, 88,  0
 69, 22, 56,  7,  7, 19, 55, 15, 85, 22,125,  0
 63, 27, 52,  8, 16, 56,124, 30,114, 51, 62,  0
 65, 54, 86, 41, 14, 34, 79, 51, 83, 34, 25,  0
 65, 54, 86, 41, 14, 34, 79, 51, 83, 34, 25,  0
 48, 17, 55,  5, 12, 16,143, 25,128, 81,121,  0
 63, 22, 41,  5,  8, 22, 78, 14, 86, 55,169,  0
 42, 20, 41,  3,  9,  9, 41, 16,104, 20,107,  0
 37, 18, 39,  3,  8,  9, 41, 16,104, 21,107,  0
 48, 56, 21, 38, 11, 15, 66, 43,130, 32, 73,  0
 44, 22, 43, 15, 18, 34,113, 45,197, 68, 73,  0
 99, 30, 32, 61, 27, 35,112, 53, 59, 40, 66,  0
 42, 27, 67, 11,  8,  3, 60, 20,160, 30,136,  0
 42, 27, 59,  3, 19, 31, 89, 29, 96, 42, 48,  0
 61, 30, 59,  1, 13, 38, 82, 31,118, 51, 59,  0
 52, 45, 46, 19, 11,  6, 53, 27,108, 27,110,  0
 52, 45, 46, 19, 11,  6, 53, 27,108, 27,110,  0
 54, 25, 59,  4,  9, 19, 65, 20,118, 40,140,  0
 42, 47, 58,  1, 11,  1, 40, 16,110, 17,125,  0
 65,  5, 53, 18, 16, 30, 59, 33,118, 28, 81,  0
 65, 35, 61, 73, 14, 30, 88, 61, 41, 35, 33,  0
 65, 35, 61, 73, 14, 30, 88, 61, 41, 35, 33,  0
 65, 34, 61, 29, 11, 12, 52, 35, 88, 15, 81,  0
 71, 35, 61, 50, 15, 57,132, 52, 71, 53, 59,  0
 50, 27, 53,  2, 12, 18, 94, 20, 75, 37, 96,  0
 65, 40, 39, 30, 18, 27,102, 46,104, 41, 44,  0
 65, 40, 39, 30, 18, 27,102, 46,104, 41, 44,  0
 31, 85, 10, 24, 14, 29, 84, 35,122, 50, 62,  0
 31, 85, 10, 25, 14, 29, 81, 36,122, 50, 62,  0
 33, 86, 10, 25, 15, 30, 82, 35,122, 50, 62,  0
 29, 88, 10, 25, 14, 28, 82, 35,120, 51, 62,  0
 42, 28, 39, 48, 17, 38, 83, 49,112, 22, 48,  0
 59, 85, 46, 17, 20, 25, 68, 38,102, 22, 36,  0
 67, 35, 82, 39, 15, 51,133, 46, 65, 55, 55,  0
 59, 18, 62, 32, 15, 44, 95, 40, 83, 50, 66,  0
 61, 20, 62, 33, 14, 43, 94, 40, 83, 51, 66,  0
 82, 30, 61,  1, 13,  7, 31, 21, 33, 40, 96,  0
 63, 40, 52,  2, 14, 11, 35, 23, 65, 35, 96,  0
 67, 37, 75, 16, 11, 14, 58, 22,106, 65,162,  0
 67, 27, 55,  8, 10, 18, 62, 14, 92, 22,169,  0
 48, 39, 89, 17, 12, 30, 63, 18,114, 54,158,  0
 63, 61, 56, 17, 16, 39,114, 32, 71, 61, 92,  0
 61, 44, 46, 58, 19, 44,111, 54, 92, 38, 48,  0
 69, 45, 36, 57, 19, 39,112, 57, 79, 38, 29,  0
 73, 40, 38, 25, 19, 40,102, 44, 71, 35, 29,  0
 56, 34, 50, 59, 18, 44,108, 52, 98, 41, 62,  0
 71, 25, 59, 53, 20, 42,109, 53, 51, 37, 36,  0
 71, 25, 59, 53, 20, 42,109, 53, 51, 37, 36,  0
 71, 25, 59, 53, 20, 42,109, 53, 51, 37, 36,  0
 71, 25, 59, 53, 20, 42,109, 53, 51, 37, 36,  0
 44, 11, 47, 20, 13, 46, 87, 36,158, 34, 92,  0
 75, 34, 64, 75, 24, 46,111, 63, 47, 31, 40,  0
 50, 34, 33, 26, 13, 22, 88, 42,142, 60, 66,  0
111, 86, 58,  3, 24, 29,103, 47,100, 22, 18,  0
 52, 42, 41,  2, 15, 29, 99, 30,128, 45, 51,  0
 94, 52,107, 39, 15, 28, 95, 51, 73, 50, 51,  0
 71, 18, 70, 12, 13, 71,106, 29, 92, 54,118,  0
 77, 15, 67, 41, 15, 56, 82, 48, 88, 32, 73,  0
 61, 15, 76,  5, 14, 23, 68, 25, 85, 32, 85,  0
 48, 56,  0,  3, 22, 30, 47, 21,108, 64,103,  0
 48, 56,  0,  3, 22, 30, 47, 21,108, 64,103,  0
 94, 20, 53,  1, 17,  9, 39, 24, 81, 22, 92,  0
 46, 35, 32,  2, 19, 36, 95, 21,118, 30,114,  0
 73, 56, 36, 24, 20, 35, 92, 38, 94, 27, 70,  0
 73, 56, 36, 24, 20, 35, 92, 38, 94, 27, 70,  0
 71, 59, 36, 23, 20, 34, 92, 38, 94, 27, 70,  0
 73, 54, 36, 23, 20, 35, 94, 38, 94, 27, 70,  0
 50, 42, 41, 16, 11, 25, 75, 27, 94, 28, 88,  0
 50, 39, 39, 16, 11, 30, 83, 27, 96, 27, 88,  0
 48, 47, 41,  5, 11, 13, 55, 22,134, 70,129,  0
 25, 79, 21, 30,  9, 30, 92, 23,160, 41,166,  0
 84, 28, 62, 12, 13, 31, 84, 40,126, 32, 73,  0
 40, 47, 32, 23, 12, 44, 94, 34,112, 58, 73,  0
 42, 44, 32, 23, 13, 43, 94, 34,112, 57, 73,  0
 63, 34, 92,  1, 52, 36, 71, 30, 73, 31, 40,  0
 63, 28, 52, 16,  9, 29, 75, 27, 96, 22, 96,  0
 63, 28, 52, 16,  9, 29, 75, 27, 96, 22, 96,  0
 59, 27, 53, 27,  9, 30, 75, 32, 92, 21, 92,  0
 59, 27, 53, 27,  9, 30, 75, 32, 92, 21, 92,  0
 44, 37, 72, 28,  8, 15, 74, 30,158, 30,129,  0
 48,  7, 38, 10, 13,  7, 37, 30,162, 53, 77,  0
 46,  3, 36,  1, 13, 12, 34, 27,175, 55, 85,  0
 63, 34, 67, 34,  9, 30, 76, 36, 86, 20, 88,  0
 94, 56, 78,  5, 15,  8,118, 28, 59, 47,125,  0
 77, 32, 47, 20, 20,115,180, 36, 90, 53, 92,  0
 86, 30, 62, 56, 13, 32,123, 51, 47, 54, 73,  0
 54, 44, 35, 22, 12, 31, 80, 35, 92, 61, 73,  0
 56, 34, 53, 57, 13, 47,111, 52,100, 40, 59,  0
 71, 22, 62,  2, 11, 28, 46, 24, 88, 41, 88,  0
 54, 40, 53, 16,  8, 29, 55, 20,126, 54,166,  0
 63, 27, 52, 15,  9, 31, 75, 27, 94, 24, 96,  0
 52, 25, 46,  4, 10, 13, 49, 17,110, 25,140,  0
 52, 25, 46,  4, 10, 13, 49, 17,110, 25,140,  0
 56, 34, 52, 36, 12, 25, 74, 40, 77, 31, 66,  0
 37, 30, 39, 19,  9,  9, 43, 25,104, 22,103,  0
 52, 25, 50,  3, 11, 12, 58, 19,118, 28,118,  0
 42, 32, 41, 45, 15, 47, 96, 49,110, 28, 48,  0
 44, 30, 61,  2, 16,  9, 78, 36,144, 44, 88,  0
 59, 17, 53,  3, 16, 42, 79, 30,140, 90, 81,  0
 75, 20, 66, 28, 15, 23, 86, 45, 92, 47, 36,  0
 88, 27, 55,  3, 16, 14, 72, 37, 94, 45, 73,  0
 54, 30, 64, 35, 14, 25, 78, 44, 90, 35, 40,  0
 33, 39, 72,  9, 18, 39, 81, 29,112, 77, 73,  0
 33, 35, 72,  9, 18, 40, 81, 28,112, 75, 73,  0
 69, 11, 50, 15, 17, 28, 73, 34,110, 25, 59,  0
 37, 44, 15,  2,  9, 16, 36, 17,126, 41,118,  0
 61, 18, 62, 58, 19, 65, 87, 60, 94, 31, 29,  0
 84, 17, 70, 50, 18, 32, 65, 53, 85, 40, 73,  0
 80, 15, 69, 41, 19, 48, 76, 48, 85, 35, 73,  0
 52,  6, 55,  5, 14, 40, 82, 21,108, 74,125,  0
 73, 42, 61, 24, 12, 27, 77, 24, 61, 11,144,  0
 73, 42, 61, 24, 12, 27, 77, 24, 61, 11,144,  0
 35, 43, 46,  7, 26, 23, 71, 26, 83, 41, 59,  0
 42, 54, 64, 14, 16, 33,140, 32,104, 50, 59,  0
 73, 23, 56, 53, 22, 41,108, 52, 33, 22, 36,  0
 73, 23, 56, 53, 22, 41,108, 52, 33, 22, 36,  0
 73, 23, 56, 53, 22, 41,108, 52, 33, 22, 36,  0
 48, 47, 50,  1, 17, 20, 95, 27, 85, 80, 55,  0
130, 20, 59,  3, 17, 15, 85, 33, 55, 28, 88,  0
 65, 27, 52, 16, 13, 37, 91, 31, 94, 53, 96,  0
 54, 27, 49, 55, 16, 46, 91, 47,110, 40, 81,  0
 69, 48, 21,  2, 19, 20, 45, 34, 85, 30, 33,  0
 63, 11, 46, 18, 17, 34, 71, 34,134, 24, 62,  0
 63, 13, 61,  6, 11, 15, 56, 25,152, 28,125,  0
 46, 30, 49, 11,  8, 24, 62, 20,134, 70,158,  0
 46, 17, 41,  3, 33, 34, 80, 25,152, 57,103,  0
 65, 42, 32,  1, 18, 33, 83, 27, 79, 32, 51,  0
 65, 42, 32,  1, 18, 33, 83, 27, 79, 32, 51,  0
 82, 35, 73,  6, 16, 30,101, 29, 88, 60, 96,  0
 82, 35, 73,  6, 16, 30,101, 29, 88, 60, 96,  0
 69, 52, 53, 46, 14, 22, 38, 34, 88, 10,133,  0
 59,140, 29,  0, 16, 14,116, 30,122, 48, 73,  0
 71, 32, 41,  7, 16, 25, 84, 31, 75, 41, 44,  0
 71, 32, 41,  7, 16, 25, 84, 31, 75, 41, 44,  0
 27, 42, 33,  3,  7, 15, 48, 10,156, 22,166,  0
 27, 42, 33,  3,  7, 15, 48, 10,156, 22,166,  0
 27, 42, 33,  3,  7, 15, 48, 10,156, 22,166,  0
 54, 39, 43,  3, 11,  9, 66, 23,118, 41, 88,  0
 54, 39, 43,  3, 11,  9, 66, 23,118, 41, 88,  0
 73, 20, 67,  3, 15, 17, 54, 26, 85, 34, 73,  0
 73, 20, 67,  3, 15, 17, 54, 26, 85, 34, 73,  0
 40, 40, 76,  7, 16, 14, 87, 27, 98, 60, 73,  0
 71, 34, 39, 46, 15, 41,101, 51, 75, 42, 36,  0
 77, 45, 43, 35, 17, 22, 88, 48, 79, 44, 44,  0
 46, 47, 59, 10,  7, 16, 69, 19,130, 24,121,  0
 25, 15, 86,  3,  7, 20, 64, 17,150, 24,103,  0
 52, 52, 53, 20, 13, 72,149, 34, 79, 63, 77,  0
 61, 22, 49, 18, 16, 24, 78, 38,132, 34, 62,  0
 67, 37, 58, 55,  9, 52,102, 55, 90, 55, 48,  0
 67, 37, 58, 55,  9, 52,102, 55, 90, 55, 48,  0
 56, 47, 49,  1,  9, 10, 35, 22, 75, 34, 96,  0
 48, 79, 23, 35,  9, 15, 69, 42,126, 35, 81,  0
 73, 27, 66,  5,  5, 16, 37, 14, 71, 48,155,  0
 63, 49, 78, 43, 14, 54, 92, 51, 92, 31, 29,  0
 63, 49, 78, 43, 14, 54, 92, 51, 92, 31, 29,  0
 63, 32, 18,  2, 13, 76, 95, 24, 90, 27, 73,  0
 63, 32, 18,  2, 13, 76, 95, 24, 90, 27, 73,  0
 92, 34, 64,  4,  9, 25, 51, 22, 73, 24,125,  0
 92, 34, 64,  4,  9, 25, 51, 22, 73, 24,125,  0
 52, 20, 61,  3, 11, 30, 59, 22,146, 40,125,  0
 52, 20, 61,  3, 11, 30, 59, 22,146, 40,125,  0
 44, 30, 41, 68, 16, 45, 95, 59,124, 31, 51,  0
 54, 18, 64,  8,  9, 27, 45, 18,114, 27,136,  0
 48, 45, 10,  3, 25, 18, 59, 30,100, 42, 44,  0
 69, 32, 47, 68, 15, 47,144, 63, 69, 48, 25,  0
 63, 23, 47, 22, 11, 28, 96, 23,102, 63,169,  0
 42, 34, 52, 13,  9, 34, 54, 12,132, 24,177,  0
 65, 69, 36,  2, 16, 10, 69, 29, 88, 41, 51,  0
 52, 10, 59,  2, 14, 22, 64, 24,106, 44, 85,  0
 71, 28, 59, 71, 12, 36, 87, 62, 49, 35, 36,  0
 71, 28, 59, 71, 12, 36, 87, 62, 49, 35, 36,  0
 73, 34, 55, 47, 13, 32, 78, 53,114, 81, 59,  0
 73, 34, 55, 47, 13, 32, 78, 53,114, 81, 59,  0
 71, 18, 59,  2, 11, 27, 46, 23, 86, 40, 92,  0
 71, 18, 59,  2, 11, 27, 46, 23, 86, 40, 92,  0
 75, 22, 41,  2, 13, 23, 54, 27, 92, 15, 66,  0
 75, 22, 41,  2, 13, 23, 54, 27, 92, 15, 66,  0
 63, 30, 33, 27, 16, 49,119, 43, 75, 35, 36,  0
 75, 39, 43,  3, 17, 28, 76, 28,116, 48, 92,  0
 67, 23, 47,  8,  8, 35, 76, 13, 86, 21,173,  0
 67, 22, 43, 31, 15, 31,126, 40,104, 45, 88,  0
 67, 22, 43, 31, 15, 31,126, 40,104, 45, 88,  0
 67, 22, 43, 31, 15, 31,126, 40,104, 45, 88,  0
 67, 22, 43, 31, 15, 31,126, 40,104, 45, 88,  0
 67, 22, 43, 31, 15, 31,126, 40,104, 45, 88,  0
 65, 25, 58, 30, 16, 40, 91, 40,122, 42, 92,  0
 63, 35, 76, 49, 18, 41,110, 50, 73, 32, 51,  0
 63, 35, 76, 49, 18, 41,110, 50, 73, 32, 51,  0
 84, 22, 41,  2, 17, 16, 48, 31, 67, 34, 40,  0
 69, 39, 72, 50, 19, 46,112, 52, 75, 38, 48,  0
 54, 44, 15,  1, 16, 15, 45, 27, 96, 22, 66,  0
 75, 12, 52,  6, 15, 64,122, 30, 90, 55, 70,  0
 75, 12, 52,  6, 15, 64,122, 30, 90, 55, 70,  0
 71, 79, 13,  3, 41, 13, 85, 32, 69, 50, 44,  0
 67, 25, 55, 25,  8, 26, 57, 25,124, 35,151,  0
 65, 20, 56, 21,  7, 20, 53, 24,130, 38,155,  0
 48, 34, 49,  7, 13, 19,124, 31,108, 54, 66,  0
 59, 13, 49,  3, 11, 42,105, 17,124, 60,162,  0
 50, 45,  6,  2, 21, 19, 59, 30,106, 45, 44,  0
 61, 23, 56,  3,  8, 20, 56, 20,112, 53,133,  0
 48, 50, 30, 23, 10, 21, 76, 32,114, 67, 88,  0
